id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
6795,820006011.0,1951.0,4,local-gov,571017.0,some-college,10.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,0,USA,united-states,0.0
19902,732945438.0,2596.0,0,,216508.0,hs-grad,9.0,never-married,,own-child,white,male,0,0,1,USA,united-states,0.0
4732,914230389.0,1954.0,2,private,203393.0,bachelors,13.0,married-civ-spouse,craft-repair,wife,black,female,0,0,1,USA,united-states,1.0
773,701625156.0,6906.0,2,state-gov,149135.0,assoc-acdm,12.0,never-married,adm-clerical,not-in-family,black,male,0,0,2,USA,united-states,0.0
17249,780797307.0,8868.0,2,self-emp-not-inc,79531.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
8521,466458984.0,9228.0,2,private,185764.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0.0
25789,366149886.0,4009.0,2,private,198873.0,prof-school,15.0,married-civ-spouse,prof-specialty,wife,white,female,4,0,1,USA,united-states,1.0
17025,697871623.0,7408.0,4,private,124137.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,male,0,0,2,USA,united-states,0.0
18,780108851.0,614.0,1,private,87131.0,10th,6.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,GTM,guatemala,0.0
2244,405829208.0,6037.0,0,private,209034.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,wife,white,female,2,0,2,USA,united-states,0.0
3203,865946305.0,3060.0,1,state-gov,137613.0,masters,14.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,0,TWN,taiwan,0.0
7288,269111661.0,3588.0,3,private,257126.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
5204,710271198.0,8639.0,1,private,443546.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,DUE,germany,0.0
13708,495808103.0,1097.0,3,,285200.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,1,0,1,USA,united-states,0.0
6923,269524968.0,5162.0,0,private,228452.0,some-college,10.0,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,0.0
27712,936341432.0,1429.0,2,private,220531.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
27593,519170404.0,3857.0,3,private,173938.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
11998,345789592.0,7524.0,0,private,36011.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,3,2,USA,united-states,0.0
11197,204774481.0,4593.0,1,private,190060.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
13968,589502712.0,7584.0,1,private,185647.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,1.0
24036,638172661.0,9053.0,3,federal-gov,102359.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0.0
12921,379490601.0,1364.0,1,private,180299.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,0,0,1,USA,united-states,0.0
6665,461639895.0,9443.0,1,private,715938.0,bachelors,13.0,never-married,craft-repair,own-child,black,male,0,0,2,USA,united-states,0.0
3240,177256990.0,2554.0,4,local-gov,205711.0,hs-grad,9.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
16929,439733625.0,5017.0,0,private,190350.0,hs-grad,9.0,never-married,adm-clerical,unmarried,black,female,0,0,2,USA,united-states,0.0
3309,156037387.0,5289.0,1,self-emp-not-inc,313729.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
10358,458838814.0,3575.0,4,private,104724.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1.0
363,188623223.0,1723.0,0,private,111232.0,12th,8.0,never-married,transport-moving,own-child,white,male,0,0,0,USA,united-states,0.0
20107,848173530.0,9186.0,0,private,106957.0,11th,7.0,never-married,craft-repair,own-child,asian-pac-islander,male,4,0,2,VNM,vietnam,1.0
11017,391906604.0,2765.0,2,private,321733.0,bachelors,13.0,divorced,exec-managerial,not-in-family,white,male,0,2,2,USA,united-states,0.0
11789,150387205.0,3988.0,1,private,132805.0,10th,6.0,never-married,sales,other-relative,white,male,0,3,2,USA,,0.0
4726,981401304.0,792.0,3,federal-gov,305850.0,prof-school,15.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,2,USA,united-states,1.0
8738,341918146.0,9219.0,0,private,165054.0,assoc-voc,11.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
19324,567946859.0,8697.0,3,private,110171.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1.0
16855,309381145.0,8578.0,1,private,130067.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1.0
1641,711901077.0,8494.0,3,self-emp-inc,235646.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,0,0,3,USA,united-states,0.0
26166,396165568.0,1177.0,1,self-emp-not-inc,115932.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,4,0,3,USA,united-states,1.0
1172,998948976.0,5650.0,1,private,190469.0,bachelors,13.0,never-married,tech-support,not-in-family,white,male,0,0,2,USA,united-states,0.0
4500,647092573.0,7317.0,2,private,197344.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,4,USA,united-states,1.0
13465,820981879.0,6988.0,2,,188436.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,0,CAN,canada,0.0
25872,480151486.0,4148.0,3,state-gov,101119.0,11th,7.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
23924,981146873.0,311.0,3,self-emp-inc,138852.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
3364,498231160.0,5050.0,2,private,292985.0,some-college,10.0,divorced,craft-repair,not-in-family,white,male,0,0,3,USA,united-states,0.0
20762,476556705.0,5358.0,4,private,131519.0,hs-grad,9.0,divorced,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0.0
12665,181767057.0,7221.0,2,self-emp-not-inc,121718.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states,0.0
1410,419668923.0,7719.0,2,self-emp-inc,272551.0,bachelors,13.0,divorced,tech-support,not-in-family,white,female,0,1,3,USA,united-states,1.0
12479,610422781.0,6626.0,2,local-gov,344855.0,masters,14.0,married-civ-spouse,prof-specialty,wife,white,female,0,3,0,USA,united-states,1.0
22304,381987366.0,185.0,2,private,346189.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
6666,320097184.0,6744.0,0,,346341.0,some-college,10.0,never-married,,not-in-family,white,female,0,0,1,USA,united-states,0.0
11332,693211325.0,9422.0,4,private,186731.0,hs-grad,9.0,widowed,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
17199,658586153.0,2264.0,4,self-emp-not-inc,111483.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,0,USA,united-states,1.0
14900,938722721.0,1602.0,3,private,185490.0,hs-grad,9.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
2131,581791139.0,2812.0,1,private,250087.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
1797,862389328.0,990.0,3,self-emp-not-inc,110015.0,7th-8th,4.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,4,GRC,greece,0.0
15378,534158972.0,3407.0,0,,241021.0,12th,8.0,never-married,,own-child,other,female,0,0,2,USA,united-states,0.0
7727,879299714.0,9616.0,4,state-gov,143880.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
4575,524518638.0,9068.0,1,private,189530.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,1,USA,united-states,0.0
5190,777235197.0,6934.0,1,private,104052.0,hs-grad,9.0,never-married,machine-op-inspct,not-in-family,white,male,0,2,2,USA,united-states,0.0
8167,600613560.0,5584.0,4,private,204816.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
19506,964299774.0,9779.0,0,private,198614.0,11th,7.0,never-married,sales,own-child,black,female,0,0,0,USA,united-states,0.0
15732,655392033.0,4360.0,0,self-emp-not-inc,45546.0,some-college,10.0,never-married,sales,own-child,white,female,0,0,0,USA,united-states,0.0
12410,466654507.0,3025.0,4,private,199763.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
523,704897252.0,5121.0,2,self-emp-not-inc,205033.0,12th,8.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
3089,593528127.0,9813.0,4,self-emp-inc,197553.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,3,0,3,USA,united-states,1.0
23590,488962446.0,4974.0,3,private,349910.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states,1.0
11619,945839111.0,7193.0,4,federal-gov,248288.0,some-college,10.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
1996,261753124.0,6463.0,1,private,159109.0,some-college,10.0,never-married,sales,own-child,white,male,0,0,2,USA,united-states,0.0
17916,960385539.0,6712.0,1,,167261.0,hs-grad,9.0,divorced,,not-in-family,white,female,0,0,0,USA,united-states,0.0
11819,977035253.0,2601.0,1,private,146014.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,0,0,3,USA,united-states,0.0
19105,493164994.0,3831.0,3,private,199287.0,9th,5.0,,priv-house-serv,not-in-family,white,female,0,0,0,USA,united-states,0.0
11602,432796093.0,5946.0,1,private,234753.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,1,USA,united-states,1.0
2831,503761988.0,146.0,0,private,118657.0,hs-grad,9.0,separated,machine-op-inspct,other-relative,white,male,0,0,2,USA,united-states,0.0
8269,997762491.0,2263.0,2,private,173981.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,ITA,italy,1.0
7489,342408538.0,8158.0,2,private,54611.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
22519,966133060.0,2415.0,4,private,30725.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
22840,834819029.0,1787.0,4,private,32365.0,some-college,10.0,never-married,protective-serv,not-in-family,white,male,0,0,2,USA,united-states,0.0
24406,191985698.0,8785.0,3,private,45599.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,,,0.0
1299,713634606.0,6444.0,2,private,,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,0.0
6273,646043304.0,2353.0,3,self-emp-not-inc,205100.0,masters,14.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,1,USA,united-states,1.0
5499,912898983.0,8351.0,2,private,105936.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,1,USA,united-states,1.0
6447,376806351.0,3585.0,2,private,340885.0,hs-grad,9.0,divorced,farming-fishing,not-in-family,white,male,0,0,2,USA,united-states,0.0
15613,814706872.0,7280.0,2,federal-gov,239539.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,0,0,2,PHL,philippines,1.0
15126,718299739.0,5213.0,3,private,181677.0,10th,6.0,married-civ-spouse,transport-moving,husband,white,male,0,0,1,USA,united-states,1.0
23604,560610341.0,9153.0,1,self-emp-not-inc,135020.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,4,USA,united-states,1.0
17864,390433570.0,3068.0,4,private,154526.0,some-college,10.0,widowed,other-service,not-in-family,white,female,0,0,2,USA,united-states,0.0
17985,452624759.0,4920.0,3,state-gov,229465.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
10151,522370530.0,4698.0,0,private,273147.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,black,male,0,0,2,USA,united-states,0.0
7067,570962151.0,5145.0,4,self-emp-not-inc,122246.0,masters,14.0,divorced,prof-specialty,unmarried,white,female,0,0,1,USA,united-states,0.0
24627,486551980.0,7601.0,0,private,211345.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,female,0,0,0,USA,united-states,0.0
21912,277139917.0,9793.0,1,private,166961.0,bachelors,13.0,never-married,prof-specialty,own-child,white,female,0,0,2,USA,united-states,0.0
20045,971277918.0,8767.0,4,,191024.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,0.0
15116,818595230.0,3062.0,0,private,51799.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,black,female,0,0,2,USA,united-states,0.0
8747,540388178.0,9263.0,1,private,260560.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
5680,723531653.0,3892.0,3,private,185041.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,3,USA,united-states,1.0
11549,697071606.0,2511.0,1,private,195890.0,some-college,10.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1.0
16781,987353086.0,6348.0,4,private,169071.0,hs-grad,9.0,divorced,sales,unmarried,white,female,0,0,1,USA,united-states,0.0
1537,629598030.0,7992.0,2,private,33001.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
18890,421180934.0,2629.0,4,,132737.0,10th,6.0,never-married,,not-in-family,white,male,0,0,0,USA,united-states,0.0
27759,266716380.0,9455.0,0,,35633.0,some-college,10.0,never-married,,not-in-family,white,male,0,0,2,,,0.0
22629,435824683.0,8409.0,0,private,190776.0,some-college,10.0,never-married,other-service,own-child,white,male,0,0,1,USA,united-states,0.0
5555,741022101.0,8815.0,1,self-emp-not-inc,235271.0,bachelors,13.0,divorced,sales,not-in-family,white,male,0,0,3,USA,united-states,1.0
3010,461751440.0,7397.0,2,,48976.0,hs-grad,9.0,married-civ-spouse,,wife,white,female,0,2,0,USA,united-states,1.0
17107,985132124.0,3361.0,0,self-emp-not-inc,191283.0,hs-grad,9.0,never-married,transport-moving,own-child,white,male,0,0,2,USA,united-states,0.0
16684,365101045.0,5768.0,3,private,139843.0,hs-grad,9.0,divorced,exec-managerial,not-in-family,white,female,0,0,3,USA,united-states,0.0
25581,824625811.0,9928.0,2,private,186130.0,prof-school,15.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
7328,625477111.0,7200.0,4,private,141181.0,5th-6th,3.0,married-civ-spouse,adm-clerical,husband,white,male,1,0,2,USA,united-states,0.0
12486,550325641.0,1937.0,1,state-gov,185590.0,bachelors,13.0,never-married,exec-managerial,own-child,white,female,0,0,2,USA,united-states,0.0
4185,322261386.0,341.0,2,local-gov,127424.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,black,male,0,0,3,,,1.0
26460,492459253.0,7919.0,2,state-gov,108945.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,female,4,0,2,USA,united-states,1.0
15146,856940785.0,1631.0,3,,331650.0,hs-grad,9.0,married-civ-spouse,,wife,white,female,0,0,0,USA,united-states,1.0
9549,755461653.0,3013.0,3,private,183884.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
11496,945316860.0,3132.0,1,private,30271.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
13647,316429046.0,8122.0,4,private,264048.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,1,USA,united-states,1.0
26451,850811123.0,9910.0,1,local-gov,197932.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,0,USA,united-states,0.0
24159,410841149.0,6960.0,2,private,75742.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
26551,717862310.0,5203.0,0,private,177287.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,female,0,0,1,USA,united-states,0.0
13147,561313838.0,1373.0,1,private,75755.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states,1.0
4582,373202485.0,1121.0,1,private,165737.0,masters,14.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,2,IND,india,1.0
26571,698407470.0,6416.0,1,,104756.0,hs-grad,9.0,married-af-spouse,,wife,white,female,0,2,2,USA,united-states,0.0
7367,397029386.0,2464.0,2,state-gov,134069.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,2,0,3,USA,united-states,1.0
10681,662164328.0,7285.0,2,private,259307.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
143,416857147.0,8158.0,4,federal-gov,67153.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,PRT,portugal,1.0
27584,204252118.0,1172.0,2,private,155972.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,3,0,3,USA,united-states,1.0
21286,803597869.0,2326.0,3,state-gov,338816.0,masters,14.0,never-married,adm-clerical,not-in-family,white,male,0,0,4,USA,united-states,1.0
25279,840882496.0,4959.0,3,private,311395.0,some-college,10.0,divorced,machine-op-inspct,not-in-family,black,male,0,0,2,USA,united-states,0.0
9344,840375104.0,8137.0,4,private,123160.0,10th,6.0,widowed,other-service,not-in-family,white,female,0,0,0,USA,united-states,0.0
14141,238597745.0,3618.0,4,private,176613.0,bachelors,13.0,divorced,prof-specialty,not-in-family,asian-pac-islander,female,0,0,2,PHL,philippines,0.0
1212,450029401.0,6333.0,2,private,343591.0,masters,14.0,divorced,exec-managerial,not-in-family,white,female,0,0,3,USA,united-states,0.0
26782,331596941.0,7163.0,4,local-gov,204021.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
26702,510579003.0,5728.0,2,self-emp-inc,57233.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
9261,107061448.0,6342.0,0,private,134045.0,assoc-voc,11.0,never-married,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
14086,608766812.0,3763.0,2,private,346478.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,4,2,USA,united-states,1.0
26450,119975178.0,826.0,2,private,168232.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
23665,920409293.0,8040.0,1,private,587310.0,7th-8th,4.0,never-married,other-service,other-relative,white,male,0,0,1,GTM,guatemala,0.0
20167,730352423.0,1405.0,1,private,175856.0,bachelors,13.0,married-civ-spouse,tech-support,husband,white,male,0,3,2,USA,united-states,1.0
26255,693210608.0,792.0,2,self-emp-not-inc,195253.0,,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
5994,110549591.0,687.0,1,private,216068.0,assoc-acdm,12.0,divorced,tech-support,unmarried,white,female,0,0,2,USA,united-states,0.0
