id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country
24177,440049975.0,3867.0,2,private,245482.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,asian-pac-islander,male,0,0,2,,
14509,217074420.0,2831.0,3,private,152073.0,hs-grad,9.0,divorced,machine-op-inspct,unmarried,white,female,0,0,2,USA,united-states
22268,330227740.0,3913.0,2,private,490871.0,11th,7.0,married-civ-spouse,craft-repair,husband,black,male,0,0,1,USA,united-states
19455,734639206.0,3088.0,3,private,309466.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
3111,751264770.0,7688.0,2,private,177907.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,4,USA,united-states
20565,495245891.0,1679.0,1,private,230883.0,some-college,10.0,divorced,exec-managerial,unmarried,white,male,0,4,3,USA,united-states
6187,255653105.0,9515.0,2,private,397963.0,hs-grad,9.0,divorced,handlers-cleaners,not-in-family,white,male,1,0,0,USA,united-states
24229,189854956.0,6353.0,2,self-emp-inc,240900.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
16572,468373039.0,763.0,4,,173427.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,2,CUB,cuba
2495,843030491.0,4963.0,4,,163595.0,hs-grad,9.0,widowed,,not-in-family,white,female,0,0,0,USA,united-states
6366,749099673.0,8893.0,2,private,119272.0,10th,6.0,divorced,transport-moving,not-in-family,white,male,0,0,2,USA,united-states
21010,576993543.0,9790.0,3,local-gov,187749.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,2,PHL,philippines
26508,116135740.0,3345.0,0,private,247731.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states
2505,996768874.0,4958.0,1,private,34104.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,1,0,3,USA,united-states
27622,944113850.0,2833.0,3,private,78022.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
21895,147367283.0,688.0,2,state-gov,239409.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states
21756,541625719.0,7324.0,1,federal-gov,194141.0,assoc-voc,11.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states
9816,231325923.0,8648.0,2,private,76317.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
13940,726664929.0,6562.0,1,private,167939.0,hs-grad,9.0,married-civ-spouse,other-service,own-child,white,female,0,0,1,USA,united-states
5954,218666915.0,2635.0,4,state-gov,32694.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
14337,831332087.0,6223.0,1,private,110643.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,3,USA,united-states
23533,622336395.0,6090.0,0,private,199426.0,bachelors,13.0,never-married,other-service,own-child,white,female,0,0,1,USA,united-states
20052,536356302.0,1549.0,4,,110150.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,3,USA,united-states
16937,148632174.0,9816.0,0,private,166517.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
6836,964346867.0,9636.0,4,,121319.0,hs-grad,9.0,never-married,,not-in-family,white,male,0,0,2,USA,united-states
11567,413155579.0,9647.0,1,state-gov,261278.0,prof-school,15.0,never-married,prof-specialty,not-in-family,black,female,0,0,4,,
20916,311546665.0,1503.0,0,private,143436.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,male,0,0,2,USA,united-states
1011,946369883.0,7722.0,3,private,202322.0,5th-6th,3.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,MEX,mexico
13797,660622516.0,1968.0,0,private,369084.0,some-college,10.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states
14853,553645452.0,7717.0,2,private,33895.0,hs-grad,9.0,divorced,tech-support,not-in-family,white,female,0,0,2,USA,united-states
24520,471421082.0,5525.0,4,state-gov,185338.0,bachelors,13.0,widowed,tech-support,unmarried,white,female,0,0,2,USA,united-states
26974,658788983.0,6252.0,1,private,182177.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,1,0,1,USA,united-states
1034,235470315.0,108.0,4,self-emp-inc,134414.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
15685,345348924.0,1705.0,2,private,298871.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,asian-pac-islander,male,0,0,2,CHN,china
2270,972891260.0,6565.0,2,self-emp-inc,199816.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
696,438434905.0,8533.0,1,state-gov,352045.0,masters,14.0,separated,craft-repair,not-in-family,white,male,4,0,2,USA,united-states
22000,335354471.0,9695.0,1,private,215047.0,7th-8th,4.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
3704,655903606.0,4079.0,3,private,170287.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,POL,poland
10352,512356572.0,1215.0,1,private,217803.0,hs-grad,9.0,divorced,sales,not-in-family,white,female,,0,1,USA,united-states
26604,656504822.0,6065.0,2,private,257250.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,2,0,3,USA,united-states
25254,665143924.0,2303.0,3,private,57534.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
8482,389277873.0,1872.0,3,federal-gov,83610.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
23475,886990443.0,8922.0,3,private,132716.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
2790,927126576.0,3053.0,4,private,160625.0,some-college,10.0,divorced,craft-repair,not-in-family,white,male,0,0,3,USA,united-states
17720,562529739.0,9948.0,2,local-gov,174491.0,hs-grad,9.0,separated,other-service,unmarried,black,female,0,0,2,USA,united-states
25884,701807457.0,2351.0,4,local-gov,150079.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,1,USA,united-states
19983,931971289.0,4820.0,2,private,225330.0,hs-grad,9.0,divorced,other-service,unmarried,white,female,0,0,2,USA,united-states
25467,528361218.0,4133.0,0,private,119704.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
15730,478710933.0,3495.0,0,private,190290.0,bachelors,13.0,never-married,prof-specialty,own-child,white,male,0,0,2,USA,united-states
22321,430617431.0,5305.0,4,private,149040.0,12th,8.0,never-married,other-service,not-in-family,white,female,0,0,2,USA,united-states
5711,483331007.0,1573.0,4,private,102041.0,11th,7.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
15971,391649545.0,139.0,4,self-emp-not-inc,32537.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states
14615,242074277.0,5923.0,0,private,39756.0,some-college,10.0,never-married,other-service,own-child,white,female,0,0,0,USA,united-states
21765,679215306.0,2255.0,3,private,96062.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,3,2,USA,united-states
22850,128160881.0,5013.0,3,private,61885.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
13604,628906964.0,6795.0,4,private,250873.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
1888,356480678.0,9621.0,1,private,114224.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
4793,259673033.0,4885.0,3,private,162096.0,9th,5.0,married-civ-spouse,machine-op-inspct,other-relative,asian-pac-islander,female,0,0,2,CHN,china
6720,963755871.0,5237.0,1,private,200681.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,2,USA,united-states
26125,630439083.0,1978.0,4,private,155632.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,1,USA,united-states
25375,857046226.0,7249.0,1,local-gov,273929.0,hs-grad,9.0,never-married,farming-fishing,own-child,white,male,0,0,2,USA,united-states
14946,995030561.0,5636.0,3,private,74660.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
24389,878754385.0,5433.0,2,federal-gov,33487.0,some-college,10.0,divorced,tech-support,unmarried,amer-indian-eskimo,female,0,0,0,USA,united-states
1413,149920765.0,9355.0,1,private,181372.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states
21466,864539855.0,8952.0,1,private,282979.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,2,0,3,USA,united-states
11961,173947505.0,648.0,1,private,220104.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,2,3,USA,united-states
18457,638083888.0,6484.0,1,private,183151.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
6726,194388100.0,2449.0,1,private,331539.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,3,CHN,china
3623,704439738.0,3924.0,1,private,441949.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states
4602,190660065.0,2731.0,2,private,331651.0,some-college,10.0,separated,other-service,not-in-family,white,female,0,0,2,USA,united-states
7326,980654639.0,8833.0,2,private,182217.0,some-college,10.0,married-civ-spouse,other-service,wife,white,female,0,0,2,GBR,scotland
20881,431561596.0,6261.0,1,state-gov,152940.0,masters,14.0,never-married,prof-specialty,unmarried,white,male,0,0,2,USA,united-states
19648,751687074.0,7796.0,0,private,193090.0,bachelors,13.0,never-married,adm-clerical,own-child,white,female,0,0,1,USA,united-states
180,492171215.0,5659.0,1,private,57092.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
23488,770729316.0,6018.0,2,self-emp-not-inc,167678.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,DOM,dominican-republic
15817,952660166.0,6463.0,2,private,188905.0,5th-6th,3.0,separated,machine-op-inspct,not-in-family,white,female,0,0,2,MEX,mexico
469,551015674.0,2519.0,1,private,113364.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
20199,539437247.0,6280.0,3,private,88842.0,bachelors,13.0,married-civ-spouse,transport-moving,husband,white,male,2,0,2,USA,united-states
2166,969663452.0,5887.0,1,private,213226.0,bachelors,13.0,divorced,sales,not-in-family,white,male,4,0,2,USA,united-states
1027,320932105.0,3411.0,1,private,24153.0,some-college,10.0,married-civ-spouse,other-service,wife,amer-indian-eskimo,female,0,0,2,USA,united-states
25641,578601636.0,8296.0,1,local-gov,24988.0,assoc-voc,11.0,never-married,tech-support,not-in-family,white,female,0,1,4,USA,united-states
6676,520471660.0,759.0,2,private,299725.0,hs-grad,9.0,divorced,handlers-cleaners,not-in-family,white,female,0,0,2,USA,united-states
1423,846995288.0,8349.0,2,private,32916.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
25411,106000934.0,3919.0,4,self-emp-not-inc,376973.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
17388,358111246.0,4585.0,2,private,216572.0,hs-grad,9.0,separated,priv-house-serv,unmarried,black,female,0,0,2,USA,united-states
27657,846823122.0,7360.0,3,private,283725.0,masters,14.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states
11044,636822369.0,4511.0,1,local-gov,304252.0,assoc-acdm,12.0,divorced,exec-managerial,not-in-family,asian-pac-islander,female,0,0,2,VNM,vietnam
7502,892647726.0,3008.0,4,state-gov,141459.0,some-college,10.0,divorced,prof-specialty,unmarried,white,female,0,0,2,USA,united-states
14395,510918333.0,5448.0,0,private,1484705.0,some-college,10.0,divorced,exec-managerial,unmarried,white,female,0,0,1,USA,united-states
13981,990987909.0,3774.0,2,state-gov,110426.0,doctorate,16.0,married-civ-spouse,prof-specialty,wife,white,female,3,0,2,,
27662,492625926.0,211.0,3,private,120970.0,10th,6.0,married-civ-spouse,craft-repair,husband,black,male,0,0,2,USA,united-states
20964,543628195.0,2816.0,1,federal-gov,177945.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,black,male,0,0,2,USA,united-states
11309,925327840.0,3677.0,2,private,156566.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
1192,602568672.0,4577.0,1,private,144949.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,2,USA,united-states
20339,971588859.0,2855.0,2,private,200652.0,9th,5.0,divorced,other-service,other-relative,white,female,0,0,1,USA,united-states
25688,946651835.0,3910.0,3,,186805.0,hs-grad,9.0,married-civ-spouse,,not-in-family,white,female,0,0,1,USA,united-states
4157,583898411.0,1144.0,1,private,182975.0,some-college,10.0,never-married,tech-support,not-in-family,white,female,0,0,0,USA,united-states
2559,247398735.0,2323.0,1,local-gov,32593.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states
25230,745777279.0,1880.0,4,private,75541.0,hs-grad,9.0,widowed,craft-repair,not-in-family,white,female,0,0,2,USA,united-states
12160,331864853.0,8548.0,3,self-emp-not-inc,370119.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,3,USA,united-states
8398,619576173.0,6996.0,1,state-gov,179633.0,some-college,10.0,never-married,protective-serv,own-child,white,male,0,0,2,USA,united-states
3734,485737223.0,6896.0,1,private,149324.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,1,2,USA,united-states
21098,113685640.0,9532.0,2,private,200374.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,3,2,USA,united-states
21224,105713026.0,4263.0,2,,51795.0,hs-grad,9.0,divorced,,unmarried,black,female,0,0,1,USA,united-states
22719,322084674.0,8140.0,4,,191118.0,some-college,10.0,married-civ-spouse,,husband,white,male,2,0,2,USA,united-states
3860,197316149.0,3643.0,0,,143995.0,some-college,10.0,never-married,,own-child,black,male,0,0,0,USA,united-states
24890,978017720.0,981.0,2,private,186689.0,hs-grad,9.0,married-civ-spouse,other-service,wife,black,female,0,0,3,USA,united-states
25186,988444115.0,6297.0,4,private,24244.0,some-college,10.0,divorced,other-service,not-in-family,white,female,0,0,2,USA,united-states
14129,315907926.0,9992.0,2,private,189382.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
2604,627756114.0,4637.0,1,private,84130.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
8842,458620399.0,5582.0,2,private,252079.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
19376,783246031.0,2355.0,3,private,332465.0,some-college,10.0,divorced,transport-moving,unmarried,white,male,0,0,2,USA,united-states
1297,615697737.0,1265.0,0,private,113106.0,assoc-acdm,12.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states
23090,387896104.0,5337.0,1,private,157612.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,4,0,2,USA,united-states
20850,729777236.0,4038.0,2,state-gov,154117.0,hs-grad,9.0,divorced,exec-managerial,unmarried,white,female,0,0,2,USA,united-states
635,452693796.0,1481.0,1,private,351869.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,0,1,2,USA,united-states
6300,641442818.0,2094.0,2,private,378251.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
5754,965873819.0,2029.0,2,federal-gov,39089.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,male,2,0,3,USA,united-states
8246,769990114.0,1383.0,0,private,267471.0,12th,8.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states
5382,303743047.0,5937.0,2,self-emp-not-inc,247053.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
22791,534740510.0,9448.0,0,private,195481.0,hs-grad,9.0,married-civ-spouse,adm-clerical,other-relative,white,male,0,0,2,USA,united-states
11192,320315988.0,6976.0,4,local-gov,77072.0,11th,7.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
20897,174594209.0,8999.0,3,federal-gov,27432.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
24476,831474991.0,7266.0,0,private,193219.0,hs-grad,9.0,never-married,adm-clerical,own-child,black,female,0,0,1,JAM,jamaica
17496,417441271.0,6634.0,1,private,241431.0,masters,14.0,married-civ-spouse,sales,husband,white,male,2,0,2,USA,united-states
10477,311784013.0,8938.0,2,local-gov,191161.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states
26820,618967099.0,8658.0,4,private,174018.0,some-college,10.0,married-civ-spouse,sales,husband,black,male,0,0,2,USA,united-states
25638,654361435.0,5635.0,3,local-gov,192982.0,masters,14.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
4461,709162831.0,2246.0,3,local-gov,195418.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,2,USA,united-states
26448,449738041.0,969.0,1,local-gov,115305.0,assoc-voc,11.0,married-civ-spouse,protective-serv,husband,white,male,3,0,2,USA,united-states
10597,974131064.0,727.0,2,private,410034.0,some-college,10.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
4059,507526687.0,8999.0,2,private,385793.0,5th-6th,3.0,married-civ-spouse,craft-repair,husband,other,male,0,0,2,MEX,mexico
5550,263193974.0,4703.0,0,private,401198.0,11th,7.0,never-married,sales,own-child,white,female,0,0,,USA,united-states
